Note: [none]
Total # of Iterations:	2e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
-233.6237	6	479.5889	479.2474	0.9899852	0.5082625	
Model:	mcombrat7
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.5964771	0.208767	0.9736829	0.6390448	0	1	0.1984127	
Ta	0.285934	0	0.6144044	0.4863492	0	1	1	
k	-1.560809	-2	0.01471932	2.874149	-2	2	4	
Topt	9.889263	0	11.40366	2.291387	0	20	20	
Popt	851.2659	300	1000	2000.854	300	1000	700	
Pb	1.176034	0.3998515	5	2.457578	0	5	4	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
tmed	tmed	
prec	prec	
log	TRUE	


Annealing regime:
Initial temp	Rt	ns	nt
5	0.975	20	100

Variance - Covariance Matrix:
	MR	Ta	k	Topt	Popt	Pb
MR	0.4083783	-0.2072607	0.8557874	-1.208103	152.1343	0.1431031	
2003	sylvestris	low	sylvestris_low	0.1414086	762	11.21308	P. sylvestris	0.2174698	
2004	sylvestris	low	sylvestris_low	0.1390418	567.7	10.82874	P. sylvestris	0.2359872	
2005	sylvestris	low	sylvestris_low	0.08112583	306.9	10.92854	P. sylvestris	0.1652845	
2006	sylvestris	low	sylvestris_low	0.08830946	503.6	11.12806	P. sylvestris	0.2030982	
2007	sylvestris	low	sylvestris_low	0.07755052	428.3	10.84717	P. sylvestris	0.2095839	
2008	sylvestris	low	sylvestris_low	0.1060988	722.2	10.35224	P. sylvestris	0.306739	
2009	sylvestris	low	sylvestris_low	0.1035995	889.2	11.56453	P. sylvestris	0.1994615	
2010	sylvestris	low	sylvestris_low	0.1193004	1430.6	10.65089	P. sylvestris	0.2449342	
2011	sylvestris	low	sylvestris_low	0.147881	608.7	10.90389	P. sylvestris	0.2333922	
2012	sylvestris	low	sylvestris_low	0.09275033	551.8	11.18644	P. sylvestris	0.205765	
2013	sylvestris	low	sylvestris_low	0.1607469	582.8	10.31331	P. sylvestris	0.2995493	
2014	sylvestris	low	sylvestris_low	0.1034699	481.1	11.10675	P. sylvestris	0.2008617	
2015	sylvestris	low	sylvestris_low	0.1036026	365.4	11.68766	P. sylvestris	0.1504215	
2016	sylvestris	low	sylvestris_low	0.07726855	584.3	11.13128	P. sylvestris	0.2129519	
2017	sylvestris	low	sylvestris_low	0.09549652	366.2	11.82421	P. sylvestris	0.1471901	
2018	sylvestris	low	sylvestris_low	0.0982538	1019.7	10.1593	P. sylvestris	0.3353144	

Likelihood History
Iteration	Temperature	Likelihood
0	5	-240.8078	
0.3333333	5	-236.6269	
0.5	5	-235.56	
0.6666667	5	-235.1612	
0.8333333	5	-235.112	
3	5	-234.8423	
6.166667	5	-234.8406	
6.333333	5	-234.8064	
6.5	5	-234.8058	
13.66667	5	-234.6364	
14	5	-234.6187	
34.16667	5	-234.227	
34.33333	5	-233.8542	
34.5	5	-233.8492	
34.83333	5	-233.8354	
1000	5	-233.8354	
1905.167	5	-233.8119	
1916.667	5	-233.7305	
1916.833	5	-233.7305	
2000	4.875	-233.7305	
3000	4.875	-233.7305	
4000	4.753125	-233.7305	
5000	4.753125	-233.7305	
6000	4.634297	-233.7305	
7000	4.634297	-233.7305	
8000	4.518439	-233.7305	
8588.333	4.518439	-233.7192	
9000	4.518439	-233.7192	
9161.333	4.518439	-233.7093	
9198.333	4.518439	-233.6886	
9198.833	4.518439	-233.6875	
10000	4.405478	-233.6875	
11000	4.405478	-233.6875	
12000	4.295342	-233.6875	
13000	4.295342	-233.6875	
14000	4.187958	-233.6875	
15000	4.187958	-233.6875	
16000	4.083259	-233.6875	
17000	4.083259	-233.6875	
18000	3.981178	-233.6875	
19000	3.981178	-233.6875	
20000	3.881648	-233.6875	
21000	3.881648	-233.6875	
22000	3.784607	-233.6875	
23000	3.784607	-233.6875	
24000	3.689992	-233.6875	
25000	3.689992	-233.6875	
26000	3.597742	-233.6875	
27000	3.597742	-233.6875	
28000	3.507798	-233.6875	
29000	3.507798	-233.6875	
30000	3.420103	-233.6875	
31000	3.420103	-233.6875	
32000	3.334601	-233.6875	
33000	3.334601	-233.6875	
33259.5	3.334601	-233.6726	
34000	3.251236	-233.6726	
35000	3.251236	-233.6726	
35152.17	3.251236	-233.6661	
36000	3.169955	-233.6661	
37000	3.169955	-233.6661	
38000	3.090706	-233.6661	
39000	3.090706	-233.6661	
40000	3.013438	-233.6661	
41000	3.013438	-233.6661	
42000	2.938102	-233.6661	
43000	2.938102	-233.6661	
44000	2.86465	-233.6661	
45000	2.86465	-233.6661	
46000	2.793034	-233.6661	
47000	2.793034	-233.6661	
48000	2.723208	-233.6661	
49000	2.723208	-233.6661	
50000	2.655128	-233.6661	
51000	2.655128	-233.6661	
52000	2.588749	-233.6661	
53000	2.588749	-233.6661	
54000	2.524031	-233.6661	
55000	2.524031	-233.6661	
56000	2.46093	-233.6661	
57000	2.46093	-233.6661	
58000	2.399407	-233.6661	
59000	2.399407	-233.6661	
60000	2.339421	-233.6661	
61000	2.339421	-233.6661	
62000	2.280936	-233.6661	
63000	2.280936	-233.6661	
64000	2.223913	-233.6661	
65000	2.223913	-233.6661	
66000	2.168315	-233.6661	
67000	2.168315	-233.6661	
68000	2.114107	-233.6661	
69000	2.114107	-233.6661	
70000	2.061254	-233.6661	
71000	2.061254	-233.6661	
72000	2.009723	-233.6661	
73000	2.009723	-233.6661	
74000	1.95948	-233.6661	
75000	1.95948	-233.6661	
76000	1.910493	-233.6661	
77000	1.910493	-233.6661	
78000	1.86273	-233.6661	
79000	1.86273	-233.6661	
80000	1.816162	-233.6661	
81000	1.816162	-233.6661	
82000	1.770758	-233.6661	
83000	1.770758	-233.6661	
83246.83	1.770758	-233.6433	
84000	1.726489	-233.6433	
85000	1.726489	-233.6433	
86000	1.683327	-233.6433	
87000	1.683327	-233.6433	
88000	1.641244	-233.6433	
89000	1.641244	-233.6433	
90000	1.600213	-233.6433	
91000	1.600213	-233.6433	
92000	1.560207	-233.6433	
93000	1.560207	-233.6433	
94000	1.521202	-233.6433	
95000	1.521202	-233.6433	
95381.83	1.521202	-233.636	
95382	1.521202	-233.6335	
96000	1.483172	-233.6335	
97000	1.483172	-233.6335	
98000	1.446093	-233.6335	
99000	1.446093	-233.6335	
1e+05	1.409941	-233.6335	
101000	1.409941	-233.6335	
102000	1.374692	-233.6335	
103000	1.374692	-233.6335	
104000	1.340325	-233.6335	
105000	1.340325	-233.6335	
106000	1.306817	-233.6335	
107000	1.306817	-233.6335	
108000	1.274146	-233.6335	
109000	1.274146	-233.6335	
110000	1.242293	-233.6335	
111000	1.242293	-233.6335	
112000	1.211235	-233.6335	
113000	1.211235	-233.6335	
114000	1.180954	-233.6335	
115000	1.180954	-233.6335	
116000	1.15143	-233.6335	
117000	1.15143	-233.6335	
118000	1.122645	-233.6335	
119000	1.122645	-233.6335	
120000	1.094579	-233.6335	
121000	1.094579	-233.6335	
122000	1.067214	-233.6335	
123000	1.067214	-233.6335	
124000	1.040534	-233.6335	
125000	1.040534	-233.6335	
126000	1.01452	-233.6335	
127000	1.01452	-233.6335	
128000	0.9891574	-233.6335	
129000	0.9891574	-233.6335	
130000	0.9644285	-233.6335	
131000	0.9644285	-233.6335	
131124.8	0.9644285	-233.6239	
132000	0.9403178	-233.6239	
133000	0.9403178	-233.6239	
134000	0.9168098	-233.6239	
135000	0.9168098	-233.6239	
136000	0.8938896	-233.6239	
137000	0.8938896	-233.6239	
138000	0.8715423	-233.6239	
139000	0.8715423	-233.6239	
140000	0.8497538	-233.6239	
141000	0.8497538	-233.6239	
142000	0.8285099	-233.6239	
143000	0.8285099	-233.6239	
144000	0.8077972	-233.6239	
145000	0.8077972	-233.6239	
146000	0.7876023	-233.6239	
147000	0.7876023	-233.6239	
148000	0.7679122	-233.6239	
149000	0.7679122	-233.6239	
150000	0.7487144	-233.6239	
151000	0.7487144	-233.6239	
152000	0.7299965	-233.6239	
153000	0.7299965	-233.6239	
154000	0.7117466	-233.6239	
154991	0.7117466	-233.6237	
155000	0.7117466	-233.6237	
156000	0.693953	-233.6237	
157000	0.693953	-233.6237	
158000	0.6766041	-233.6237	
159000	0.6766041	-233.6237	
160000	0.659689	-233.6237	
161000	0.659689	-233.6237	
162000	0.6431968	-233.6237	
163000	0.6431968	-233.6237	
164000	0.6271169	-233.6237	
165000	0.6271169	-233.6237	
166000	0.611439	-233.6237	
167000	0.611439	-233.6237	
168000	0.596153	-233.6237	
169000	0.596153	-233.6237	
170000	0.5812492	-233.6237	
171000	0.5812492	-233.6237	
172000	0.5667179	-233.6237	
173000	0.5667179	-233.6237	
174000	0.55255	-233.6237	
175000	0.55255	-233.6237	
176000	0.5387362	-233.6237	
177000	0.5387362	-233.6237	
178000	0.5252678	-233.6237	
179000	0.5252678	-233.6237	
180000	0.5121361	-233.6237	
181000	0.5121361	-233.6237	
182000	0.4993327	-233.6237	
183000	0.4993327	-233.6237	
184000	0.4868494	-233.6237	
185000	0.4868494	-233.6237	
186000	0.4746782	-233.6237	
187000	0.4746782	-233.6237	
188000	0.4628112	-233.6237	
189000	0.4628112	-233.6237	
190000	0.4512409	-233.6237	
191000	0.4512409	-233.6237	
192000	0.4399599	-233.6237	
193000	0.4399599	-233.6237	
194000	0.4289609	-233.6237	
195000	0.4289609	-233.6237	
196000	0.4182369	-233.6237	
197000	0.4182369	-233.6237	
198000	0.407781	-233.6237	
199000	0.407781	-233.6237	
2e+05	0.3975864	-233.6237	
