sp_elev,sp_code,elev_code,year,mean,sd,se,cv,median,sum,min,max,n,iv
pinaster_medium,pinaster,medium,2022,0.6369442798751754,0.06739152942169983,0.016344846710446392,10.580443462795023,0.6166984398708323,10.828052757877982,0.517298146297214,0.7416229309648769,17,ndvi
sylvestris_high,sylvestris,high,1986,0.6368714171389375,NA,NA,NA,0.6368714171389375,0.6368714171389375,0.6368714171389375,0.6368714171389375,1,ndvi
sylvestris_high,sylvestris,high,1987,0.6165678698291831,0.10426130693339196,0.030097646812028023,16.909948123355342,0.6302591577766619,7.398814437950198,0.3305623675131968,0.7465421710257881,12,ndvi
sylvestris_high,sylvestris,high,1988,0.6609806576601862,0.07017524361659466,0.024810695316356032,10.6168376946171,0.66930281854229845,5.28784526128149,0.5517806836816213,0.7636886507946606,8,ndvi
sylvestris_high,sylvestris,high,1989,0.659764960165176,0.03256554000926438,0.014563752236940855,4.935930516999782,0.6533638904231552,3.29882480082588,0.6287011557512383,0.6957509441128992,5,ndvi
sylvestris_high,sylvestris,high,1990,0.6107404993986593,0.09468721567146474,0.028549269711428023,15.503673944121054,0.616553735733423,6.718145493385252,0.3632277846783437,0.6961300067711859,11,ndvi
sylvestris_high,sylvestris,high,1991,0.6416986048707916,0.08625477476215562,0.038574307950422645,13.441633518826702,0.6118603278390773,3.2084930243539582,0.5336205841975777,0.7562734493007844,5,ndvi
sylvestris_high,sylvestris,high,1992,0.6342623495905879,0.061709908530750916,0.021817747394247775,9.729398027580267,0.6390642626411993,5.074098796724703,0.5430124862958314,0.7112319926535766,8,ndvi
sylvestris_high,sylvestris,high,1993,0.6290577845643028,0.07391093648622238,0.027935708158633506,11.749466948797792,0.6476518160039875,4.40340449195012,0.49226898953511267,0.7164324060226535,7,ndvi
sylvestris_high,sylvestris,high,1994,0.6761968934059008,0.07055718113431793,0.01885719985579769,10.434413677787271,0.6973681009842834,9.466756507682613,0.5502945001147403,0.7677723868790213,14,ndvi
sylvestris_high,sylvestris,high,1995,0.6865558968528678,0.08302028288126376,0.04151014144063188,12.092283128267328,0.6838150905159253,2.746223587411471,0.5901271244991018,0.7884662818805191,4,ndvi
sylvestris_high,sylvestris,high,1996,0.6585117363746205,0.04996667797871218,0.017665888416055958,7.587818898080605,0.6615304208527526,5.268093890996964,0.6032774569188147,0.7485099949605241,8,ndvi
sylvestris_high,sylvestris,high,1997,0.5971218504019417,0.03955946682964206,0.016150084704863267,6.6250241559596805,0.6000241728743367,3.58273110241165,0.5435898079263322,0.6475102001086931,6,ndvi
sylvestris_high,sylvestris,high,1998,0.6856564887839163,0.03988380570880423,0.012612366779544769,5.816878620888186,0.6901546465260626,6.856564887839163,0.6218806720134475,0.7644378754390008,10,ndvi
sylvestris_high,sylvestris,high,1999,0.6414221270486667,0.09702545815238392,0.02505186557215517,15.126615384913636,0.6572809581774725,9.621331905730003,0.4050104785526138,0.7661625754333662,15,ndvi
sylvestris_high,sylvestris,high,2000,0.6850496529184448,0.06393719363896684,0.013631455485595108,9.333220353675381,0.6928602402037376,15.071092364205784,0.49970610462675286,0.7897590774933079,22,ndvi
sylvestris_high,sylvestris,high,2001,0.7069611367210775,0.05587206844742113,0.013968017111855283,7.903131522414187,0.7146273021298686,11.31137818753724,0.5912219835894046,0.8011223910713159,16,ndvi
sylvestris_high,sylvestris,high,2002,0.6918459975621892,0.07600083097390588,0.020312076472462335,10.985223769698003,0.7019519231037686,9.68584396587065,0.5421659099477126,0.7913458985930449,14,ndvi
sylvestris_high,sylvestris,high,2003,0.723514685168875,0.04898188195793014,0.015489431106856707,6.769991399206683,0.7118625791297157,7.23514685168875,0.6487852829658756,0.8234612273489164,10,ndvi
sylvestris_high,sylvestris,high,2004,0.7377857674852052,0.05647173509445417,0.017026868778968158,7.654218552757132,0.7407179564834706,8.115643442337257,0.6101544379340972,0.8054977410020814,11,ndvi
sylvestris_high,sylvestris,high,2005,0.6769602499731928,0.09674347386459478,0.02346373890193564,14.29086476915384,0.6941787281220637,11.508324249544277,0.4673195738250541,0.8103930664940483,17,ndvi
